Season,DayNum,WTeamID,LTeamID,City,State
2010,76,3345,3234,West Lafayette,IN
2010,76,3349,3187,Houston,TX
2010,76,3374,3408,Dallas,TX
2010,76,3376,3120,Columbia,SC
2010,76,3397,3435,Knoxville,TN
2010,76,3412,3416,Orlando,FL
2010,76,3425,3417,Los Angeles,CA
2010,76,3431,3409,Tulsa,OK
2010,76,3433,3456,Williamsburg,VA
2010,76,3443,3198,Bowling Green,KY
2010,76,3448,3274,Winston-Salem,NC
2010,76,3452,3338,Pittsburgh,PA
2010,76,3458,3228,Madison,WI
2010,77,3111,3158,Charleston,SC
2010,77,3115,3108,Pine Bluff,AR
2010,77,3126,3271,Daytona Beach,FL
2010,77,3127,3420,Baltimore,MD
2010,77,3131,3436,Boston,MA
2010,77,3136,3463,Smithfield,RI
2010,77,3145,3259,Baltimore,MD
2010,77,3157,3457,Conway,SC
2010,77,3163,3181,Durham,NC
2010,77,3164,3354,Orangeburg,SC
2010,77,3172,3204,Statesboro,GA
2010,77,3197,3175,Tallahassee,FL
2010,77,3216,3263,West Hartford,CT
2010,77,3218,3429,Honolulu,HI
2010,77,3224,3313,Norfolk,VA
2010,77,3229,3283,Springfield,MO
2010,77,3233,3389,New Rochelle,NY
2010,77,3236,3381,Fort Wayne,IN
2010,77,3238,3411,Jackson,MS
2010,77,3239,3316,Jacksonville,FL
2010,77,3251,3421,Lynchburg,VA
2010,77,3264,3193,Riverdale,NY
2010,77,3265,3373,Loudonville,NY
2010,77,3299,3214,Greensboro,NC
2010,77,3300,3366,Durham,NC
2010,77,3310,3351,Lawrenceville,NJ
2010,77,3324,3282,Rochester,MI
2010,77,3331,3237,Indianapolis,IN
2010,77,3341,3212,Grambling,LA
2010,77,3347,3342,Radford,VA
2010,77,3359,3441,Birmingham,AL
2010,77,3367,3244,Spartanburg,SC
2010,77,3380,3290,Itta Bena,MS
2010,77,3413,3167,Bakersfield,CA
2010,77,3430,3255,Orem,UT
2010,77,3438,3439,Blacksburg,VA
2010,77,3442,3147,Macomb,IL
2010,77,3459,3189,Elon,NC
2010,78,3132,3275,Bowling Green,OH
2010,78,3171,3306,Hanover,NH
2010,78,3177,3371,South Orange,NJ
2010,78,3202,3422,Greenville,SC
2010,78,3207,3153,Cincinnati,OH
2010,78,3240,3398,Jacksonville,AL
2010,78,3245,3138,Kent,OH
2010,78,3323,3257,Louisville,KY
2010,78,3344,3393,Providence,RI
2010,78,3350,3203,Richmond,VA
2010,78,3392,3107,Stony Brook,NY
2010,78,3396,3348,Kingston,RI
2010,78,3461,3140,Laramie,WY
2010,79,3114,3194,Boca Raton,FL
2010,79,3129,3363,Boise,ID
2010,79,3141,3296,DeKalb,IL
2010,79,3146,3311,Thibodaux,LA
2010,79,3150,3200,Bronx,NY
2010,79,3160,3243,Manhattan,KS
2010,79,3161,3424,Las Vegas,NV
2010,79,3182,3269,Pittsburgh,PA
2010,79,3184,3188,Richmond,KY
2010,79,3185,3123,Ypsilanti,MI
2010,79,3198,3117,Miami,FL
2010,79,3225,3308,Las Cruces,NM
2010,79,3235,3242,Ames,IA
2010,79,3236,3152,Fort Wayne,IN
2010,79,3249,3394,Beaumont,TX
2010,79,3292,3419,Monroe,LA
2010,79,3298,3221,Annapolis,MD
2010,79,3307,3102,Albuquerque,NM
2010,79,3317,3375,Denton,TX
2010,79,3325,3103,Athens,OH
2010,79,3328,3281,Conway,AR
2010,79,3358,3402,San Marcos,TX
2010,79,3361,3428,San Diego,CA
2010,79,3368,3270,Hammond,LA
2010,79,3378,3338,Tampa,FL
2010,79,3382,3247,Philadelphia,PA
2010,79,3386,3173,Philadelphia,PA
2010,79,3400,3329,Austin,TX
2010,79,3405,3444,Kalamazoo,MI
2010,79,3418,3309,Lafayette,LA
2010,79,3426,3372,Arlington,TX
2010,79,3443,3407,Troy,AL
2010,79,3452,3267,Charleston,WV
2010,79,3462,3387,Cincinnati,OH
2010,80,3104,3196,Tuscaloosa,AL
2010,80,3136,3346,Hamden,CT
2010,80,3139,3460,Indianapolis,IN
2010,80,3143,3332,Eugene,OR
2010,80,3144,3125,Nashville,TN
2010,80,3148,3357,Fairfield,CT
2010,80,3170,3294,Sacramento,CA
2010,80,3178,3434,Valparaiso,IN
2010,80,3180,3206,Philadelphia,PA
2010,80,3181,3439,Durham,NC
2010,80,3183,3293,Charleston,IL
2010,80,3190,3252,Nashville,TN
2010,80,3195,3244,Fort Myers,FL
2010,80,3199,3217,Tallahassee,FL
2010,80,3201,3305,Reno,NV
2010,80,3208,3397,Athens,GA
2010,80,3210,3366,Atlanta,GA
2010,80,3211,3337,Malibu,CA
2010,80,3216,3131,Boston,MA
2010,80,3220,3456,Hempstead,NY
2010,80,3229,3356,Normal,IL
2010,80,3231,3321,Bloomington,IN
2010,80,3232,3191,Terre Haute,IN
2010,80,3234,3228,Champaign,IL
2010,80,3241,3318,Boston,MA
2010,80,3246,3116,Lexington,KY
2010,80,3254,3447,Brooklyn,NY
2010,80,3256,3218,Ruston,LA
2010,80,3260,3453,Chicago,IL
2010,80,3261,3376,Baton Rouge,LA
2010,80,3263,3127,Orono,ME
2010,80,3273,3391,DeLand,FL
2010,80,3274,3268,College Park,MD
2010,80,3277,3345,East Lansing,MI
2010,80,3279,3280,Oxford,MS
2010,80,3284,3384,West Long Branch,NJ
2010,80,3291,3383,Brooklyn Heights,NY
2010,80,3326,3276,Ann Arbor,MI
2010,80,3330,3209,Norfolk,VA
2010,80,3336,3458,Madison,WI
2010,80,3339,3258,Los Angeles,CA
2010,80,3352,3192,Hackensack,NJ
2010,80,3367,3316,Jacksonville,FL
2010,80,3370,3255,Seattle,WA
2010,80,3390,3333,Corvallis,OR
2010,80,3399,3122,Cookeville,TN
2010,80,3404,3369,Cape Girardeau,MO
2010,80,3406,3423,Towson,MD
2010,80,3414,3253,Irvine,CA
2010,80,3415,3142,Riverside,CA
2010,80,3416,3379,Orlando,FL
2010,80,3417,3450,Pullman,WA
2010,80,3425,3449,Seattle,WA
2010,80,3433,3174,Richmond,VA
2010,80,3435,3120,Auburn,AL
2010,80,3436,3420,Baltimore,MD
2010,80,3437,3203,Villanova,PA
2010,80,3438,3130,Chestnut Hill,MA
2010,80,3454,3227,Chicago,IL
2010,81,3133,3166,Omaha,NE
2010,81,3186,3226,Cheney,WA
2010,81,3193,3351,Lawrenceville,NJ
2010,81,3233,3264,New Rochelle,NY
2010,81,3265,3389,Poughkeepsie,NY
2010,81,3301,3448,Raleigh,NC
2010,81,3306,3107,Albany,NY
2010,81,3314,3155,Chapel Hill,NC
2010,81,3320,3179,Des Moines,IA
2010,81,3340,3451,Portland,OR
2010,81,3373,3259,Loudonville,NY
2010,81,3421,3300,Asheville,NC
2010,81,3463,3135,New Haven,CT
2010,82,3103,3444,Akron,OH
2010,82,3108,3106,Lorman,MS
2010,82,3111,3172,Boone,NC
2010,82,3114,3198,Miami,FL
2010,82,3122,3240,Jacksonville,AL
2010,82,3129,3218,Boise,ID
2010,82,3132,3185,Bowling Green,OH
2010,82,3139,3178,Indianapolis,IN
2010,82,3140,3361,Provo,UT
2010,82,3141,3325,Mt. Pleasant,MI
2010,82,3142,3169,Northridge,CA
2010,82,3143,3333,Corvallis,OR
2010,82,3144,3252,Nashville,TN
2010,82,3146,3270,Lake Charles,LA
2010,82,3148,3346,Hamden,CT
2010,82,3150,3386,Charlotte,NC
2010,82,3151,3202,Greenville,SC
2010,82,3153,3371,South Orange,NJ
2010,82,3156,3464,Cleveland,OH
2010,82,3157,3347,Conway,SC
2010,82,3158,3422,Greensboro,NC
2010,82,3161,3307,Fort Collins,CO
2010,82,3162,3165,New York,NY
2010,82,3163,3437,Villanova,PA
2010,82,3167,3253,Long Beach,CA
2010,82,3170,3319,Sacramento,CA
2010,82,3176,3375,Denver,CO
2010,82,3183,3404,Charleston,IL
2010,82,3186,3451,Cheney,WA
2010,82,3190,3125,Nashville,TN
2010,82,3192,3384,Hackensack,NJ
2010,82,3194,3117,Boca Raton,FL
2010,82,3195,3273,Fort Myers,FL
2010,82,3200,3348,Bronx,NY
2010,82,3201,3256,Fresno,CA
2010,82,3204,3189,Elon,NC
2010,82,3205,3457,Rock Hill,SC
2010,82,3207,3177,Washington,DC
2010,82,3211,3258,Los Angeles,CA
2010,82,3212,3238,Jackson,MS
2010,82,3214,3126,Hampton,VA
2010,82,3219,3342,Presbyterian,SC
2010,82,3222,3412,Birmingham,AL
2010,82,3224,3197,Washington,DC
2010,82,3227,3453,Chicago,IL
2010,82,3229,3191,Normal,IL
2010,82,3232,3356,Terre Haute,IN
2010,82,3235,3400,Austin,TX
2010,82,3245,3123,Kent,OH
2010,82,3249,3402,San Marcos,TX
2010,82,3251,3149,Charleston,SC
2010,82,3254,3291,Brooklyn,NY
2010,82,3267,3409,Tulsa,OK
2010,82,3271,3164,Baltimore,MD
2010,82,3272,3349,Memphis,TN
2010,82,3281,3124,Conway,AR
2010,82,3282,3237,Kansas City,MO
2010,82,3285,3286,Bozeman,MT
2010,82,3287,3184,Richmond,KY
2010,82,3288,3175,Baltimore,MD
2010,82,3293,3369,Cape Girardeau,MO
2010,82,3295,3236,Fargo,ND
2010,82,3296,3138,DeKalb,IL
2010,82,3298,3119,Annapolis,MD
2010,82,3299,3354,Orangeburg,SC
2010,82,3304,3243,Lincoln,NE
2010,82,3308,3429,Logan,UT
2010,82,3312,3152,Newark,NJ
2010,82,3322,3311,Natchitoches,LA
2010,82,3328,3242,Norman,OK
2010,82,3331,3147,Shreveport,LA
2010,82,3338,3344,Providence,RI
2010,82,3339,3337,Malibu,CA
2010,82,3340,3226,Portland,OR
2010,82,3341,3115,Prairie View,TX
2010,82,3352,3284,West Long Branch,NJ
2010,82,3353,3266,Piscataway,NJ
2010,82,3355,3324,Brookings,SD
2010,82,3357,3136,Fairfield,CT
2010,82,3358,3426,Huntsville,TX
2010,82,3359,3459,Spartanburg,SC
2010,82,3363,3225,San Jose,CA
2010,82,3364,3168,Fullerton,CA
2010,82,3365,3362,Santa Clara,CA
2010,82,3367,3239,Jacksonville,FL
2010,82,3372,3368,Hammond,LA
2010,82,3374,3187,Dallas,TX
2010,82,3380,3105,Baton Rouge,LA
2010,82,3381,3442,Cedar City,UT
2010,82,3385,3378,New York,NY
2010,82,3388,3360,San Diego,CA
2010,82,3390,3332,Eugene,OR
2010,82,3391,3244,DeLand,FL
2010,82,3393,3257,Louisville,KY
2010,82,3394,3427,Corpus Christi,TX
2010,82,3395,3424,Las Vegas,NV
2010,82,3396,3335,Philadelphia,PA
2010,82,3398,3399,Cookeville,TN
2010,82,3401,3403,College Station,TX
2010,82,3405,3275,Toledo,OH
2010,82,3408,3379,New Orleans,LA
2010,82,3411,3290,Houston,TX
2010,82,3413,3334,Davis,CA
2010,82,3415,3414,Riverside,CA
2010,82,3417,3449,Seattle,WA
2010,82,3418,3407,Lafayette,LA
2010,82,3419,3309,New Orleans,LA
2010,82,3425,3450,Pullman,WA
2010,82,3428,3102,USAF Academy,CO
2010,82,3434,3460,Valparaiso,IN
2010,82,3447,3383,Brooklyn Heights,NY
2010,82,3454,3260,Chicago,IL
2010,82,3455,3283,Springfield,MO
2010,82,3462,3382,St. Bonaventure,NY
2010,83,3113,3112,Tucson,AZ
2010,83,3116,3104,Tuscaloosa,AL
2010,83,3127,3306,Vestal,NY
2010,83,3133,3179,Des Moines,IA
2010,83,3166,3320,Omaha,NE
2010,83,3174,3220,Hempstead,NY
2010,83,3180,3433,Philadelphia,PA
2010,83,3181,3268,College Park,MD
2010,83,3196,3376,Gainesville,FL
2010,83,3199,3130,Tallahassee,FL
2010,83,3203,3247,Washington,DC
2010,83,3216,3107,West Hartford,CT
2010,83,3233,3310,New Rochelle,NY
2010,83,3234,3321,Iowa City,IA
2010,83,3241,3209,Atlanta,GA
2010,83,3246,3120,Lexington,KY
2010,83,3264,3193,Fairfield,CT
2010,83,3265,3259,Poughkeepsie,NY
2010,83,3276,3231,Ann Arbor,MI
2010,83,3277,3278,Minneapolis,MN
2010,83,3279,3208,Athens,GA
2010,83,3280,3435,Nashville,TN
2010,83,3292,3443,Bowling Green,KY
2010,83,3318,3423,Wilmington,NC
2010,83,3323,3452,Notre Dame,IN
2010,83,3329,3160,Boulder,CO
2010,83,3330,3406,Towson,MD
2010,83,3336,3228,University Park,PA
2010,83,3373,3351,Loudonville,NY
2010,83,3389,3145,Jersey City,NJ
2010,83,3397,3261,Baton Rouge,LA
2010,83,3420,3131,Boston,MA
2010,83,3431,3416,El Paso,TX
2010,83,3436,3392,Burlington,VT
2010,83,3438,3210,Charlottesville,VA
2010,83,3439,3274,Coral Gables,FL
2010,83,3448,3155,Winston-Salem,NC
2010,83,3456,3206,Fairfax,VA
2010,84,3108,3105,Lorman,MS
2010,84,3126,3224,Washington,DC
2010,84,3149,3347,Charleston,SC
2010,84,3151,3459,Spartanburg,SC
2010,84,3158,3189,Elon,NC
2010,84,3164,3175,Baltimore,MD
2010,84,3172,3441,Davidson,NC
2010,84,3188,3404,Edwardsville,IL
2010,84,3204,3422,Greensboro,NC
2010,84,3205,3342,Presbyterian,SC
2010,84,3214,3197,Hampton,VA
2010,84,3219,3421,Asheville,NC
2010,84,3251,3157,Conway,SC
2010,84,3282,3442,Kansas City,MO
2010,84,3288,3271,Baltimore,MD
2010,84,3314,3301,Raleigh,NC
2010,84,3324,3295,Fargo,ND
2010,84,3341,3290,Prairie View,TX
2010,84,3345,3326,West Lafayette,IN
2010,84,3354,3313,Orangeburg,SC
2010,84,3355,3236,Brookings,SD
2010,84,3359,3202,Greenville,SC
2010,84,3380,3106,Baton Rouge,LA
2010,84,3381,3237,Cedar City,UT
2010,84,3411,3115,Houston,TX
2010,85,3150,3350,Charlotte,NC
2010,85,3163,3353,Hartford,CT
2010,85,3216,3436,Burlington,VT
2010,85,3255,3457,Farmville,VA
2010,85,3257,3437,Louisville,KY
2010,85,3305,3256,Reno,NV
2010,85,3329,3281,Stillwater,OK
2010,85,3424,3102,USAF Academy,CO
2010,86,3103,3123,Muncie,IN
2010,86,3108,3238,Lorman,MS
2010,86,3110,3298,Annapolis,MD
2010,86,3114,3176,Little Rock,AR
2010,86,3117,3418,Jonesboro,AR
2010,86,3119,3248,West Point,NY
2010,86,3124,3401,Waco,TX
2010,86,3125,3252,Nashville,TN
2010,86,3132,3444,Bowling Green,OH
2010,86,3146,3368,Conway,AR
2010,86,3158,3366,Charleston,SC
2010,86,3168,3370,Fullerton,CA
2010,86,3173,3182,Pittsburgh,PA
2010,86,3177,3153,Chicago,IL
2010,86,3185,3325,Athens,OH
2010,86,3190,3144,Johnson City,TN
2010,86,3194,3375,Mobile,AL
2010,86,3195,3391,Fort Myers,FL
2010,86,3201,3129,Fresno,CA
2010,86,3203,3269,Amherst,MA
2010,86,3210,3274,Atlanta,GA
2010,86,3218,3363,Honolulu,HI
2010,86,3235,3328,Ames,IA
2010,86,3242,3160,Lawrence,KS
2010,86,3245,3141,Kent,OH
2010,86,3249,3358,Beaumont,TX
2010,86,3250,3137,Bethlehem,PA
2010,86,3266,3207,Milwaukee,WI
2010,86,3270,3311,Thibodaux,LA
2010,86,3271,3300,Princess Anne,MD
2010,86,3275,3296,Oxford,OH
2010,86,3292,3309,Murfreesboro,TN
2010,86,3304,3403,Lubbock,TX
2010,86,3307,3140,Provo,UT
2010,86,3316,3239,Jacksonville,FL
2010,86,3322,3372,Nacogdoches,TX
2010,86,3323,3344,Notre Dame,IN
2010,86,3382,3200,St. Bonaventure,NY
2010,86,3385,3393,Syracuse,NY
2010,86,3386,3247,Philadelphia,PA
2010,86,3395,3161,Fort Worth,TX
2010,86,3396,3387,St. Louis,MO
2010,86,3405,3138,Buffalo,NY
2010,86,3407,3419,Troy,AL
2010,86,3414,3334,Stockton,CA
2010,86,3427,3402,San Antonio,TX
2010,86,3428,3461,Salt Lake City,UT
2010,86,3429,3225,Moscow,ID
2010,86,3438,3301,Charlottesville,VA
2010,86,3443,3317,Bowling Green,KY
2010,86,3452,3371,Morgantown,WV
2010,86,3462,3348,Kingston,RI
2010,87,3122,3184,Clarksville,TN
2010,87,3131,3306,Durham,NH
2010,87,3133,3232,East Peoria,IL
2010,87,3136,3192,Smithfield,RI
2010,87,3142,3364,San Luis Obispo,CA
2010,87,3143,3112,Berkeley,CA
2010,87,3152,3430,Chicago,IL
2010,87,3170,3451,Sacramento,CA
2010,87,3174,3406,Newark,DE
2010,87,3178,3464,Detroit,MI
2010,87,3180,3318,Boston,MA
2010,87,3183,3399,Cookeville,TN
2010,87,3187,3412,Greenville,NC
2010,87,3191,3455,Evansville,IN
2010,87,3209,3206,Fairfax,VA
2010,87,3211,3365,Spokane,WA
2010,87,3220,3241,Harrisonburg,VA
2010,87,3222,3409,Houston,TX
2010,87,3229,3320,Cedar Falls,IA
2010,87,3246,3261,Baton Rouge,LA
2010,87,3253,3169,Long Beach,CA
2010,87,3263,3107,Albany,NY
2010,87,3268,3439,Blacksburg,VA
2010,87,3272,3267,Huntington,WV
2010,87,3276,3228,Champaign,IL
2010,87,3277,3321,Evanston,IL
2010,87,3280,3208,Starkville,MS
2010,87,3283,3356,Carbondale,IL
2010,87,3284,3148,New Britain,CT
2010,87,3287,3398,Nashville,TN
2010,87,3315,3410,Edinburg,TX
2010,87,3319,3286,Bozeman,MT
2010,87,3326,3278,Columbus,OH
2010,87,3330,3456,Williamsburg,VA
2010,87,3339,3362,Portland,OR
2010,87,3345,3336,University Park,PA
2010,87,3349,3374,Houston,TX
2010,87,3352,3254,Moon Township,PA
2010,87,3357,3291,Emmitsburg,MD
2010,87,3360,3258,San Diego,CA
2010,87,3369,3240,Jacksonville,AL
2010,87,3376,3279,Columbia,SC
2010,87,3384,3383,Loretto,PA
2010,87,3388,3337,Moraga,CA
2010,87,3390,3113,Stanford,CA
2010,87,3392,3420,Baltimore,MD
2010,87,3397,3120,Knoxville,TN
2010,87,3408,3431,New Orleans,LA
2010,87,3413,3415,Davis,CA
2010,87,3425,3333,Los Angeles,CA
2010,87,3433,3423,Richmond,VA
2010,87,3435,3104,Nashville,TN
2010,87,3447,3346,Staten Island,NY
2010,87,3453,3139,Green Bay,WI
2010,87,3454,3434,Milwaukee,WI
2010,87,3458,3231,Bloomington,IN
2010,87,3460,3156,Dayton,OH
2010,88,3155,3130,Clemson,SC
2010,88,3166,3179,Omaha,NE
2010,88,3171,3165,Hanover,NH
2010,88,3181,3199,Durham,NC
2010,88,3217,3162,Cambridge,MA
2010,88,3233,3351,Lawrenceville,NJ
2010,88,3264,3389,Riverdale,NY
2010,88,3265,3145,Buffalo,NY
2010,88,3285,3294,Missoula,MT
2010,88,3310,3373,Niagara Falls,NY
2010,88,3343,3135,Princeton,NJ
2010,88,3449,3450,Pullman,WA
2010,88,3463,3335,Philadelphia,PA
2010,89,3103,3185,Ypsilanti,MI
2010,89,3105,3341,Normal,AL
2010,89,3106,3411,Montgomery,AL
2010,89,3110,3248,Washington,DC
2010,89,3111,3459,Spartanburg,SC
2010,89,3113,3143,Berkeley,CA
2010,89,3117,3176,Jonesboro,AR
2010,89,3125,3144,Buies Creek,NC
2010,89,3126,3354,Daytona Beach,FL
2010,89,3127,3107,Vestal,NY
2010,89,3129,3429,Boise,ID
2010,89,3131,3263,Boston,MA
2010,89,3135,3335,Philadelphia,PA
2010,89,3136,3284,Smithfield,RI
2010,89,3137,3119,West Point,NY
2010,89,3138,3444,Kalamazoo,MI
2010,89,3139,3454,Milwaukee,WI
2010,89,3140,3428,Salt Lake City,UT
2010,89,3141,3275,Mt. Pleasant,MI
2010,89,3146,3322,Natchitoches,LA
2010,89,3148,3192,New Britain,CT
2010,89,3149,3342,Presbyterian,SC
2010,89,3150,3387,Charlotte,NC
2010,89,3151,3189,Chattanooga,TN
2010,89,3158,3202,Charleston,SC
2010,89,3159,3298,Hamilton,NY
2010,89,3162,3171,Hanover,NH
2010,89,3163,3338,Pittsburgh,PA
2010,89,3167,3142,Bakersfield,CA
2010,89,3170,3226,Sacramento,CA
2010,89,3178,3156,Detroit,MI
2010,89,3182,3350,Richmond,VA
2010,89,3183,3240,Jacksonville,AL
2010,89,3187,3272,Greenville,NC
2010,89,3190,3252,Johnson City,TN
2010,89,3193,3259,Baltimore,MD
2010,89,3195,3244,Kennesaw,GA
2010,89,3198,3194,Boca Raton,FL
2010,89,3200,3247,Bronx,NY
2010,89,3201,3363,San Jose,CA
2010,89,3204,3441,Cullowhee,NC
2010,89,3205,3157,Boiling Springs,NC
2010,89,3207,3353,Washington,DC
2010,89,3211,3362,Spokane,WA
2010,89,3212,3115,Pine Bluff,AR
2010,89,3214,3175,Dover,DE
2010,89,3216,3392,Stony Brook,NY
2010,89,3217,3165,Cambridge,MA
2010,89,3224,3271,Princess Anne,MD
2010,89,3227,3260,Chicago,IL
2010,89,3236,3237,Indianapolis,IN
2010,89,3242,3281,Conway,AR
2010,89,3245,3296,DeKalb,IL
2010,89,3249,3427,Beaumont,TX
2010,89,3250,3221,Bethlehem,PA
2010,89,3251,3219,High Point,NC
2010,89,3256,3225,Ruston,LA
2010,89,3267,3412,Huntington,WV
2010,89,3269,3348,Kingston,RI
2010,89,3273,3391,Macon,GA
2010,89,3282,3381,Cedar City,UT
2010,89,3283,3191,Evansville,IN
2010,89,3285,3319,Missoula,MT
2010,89,3286,3294,Bozeman,MT
2010,89,3287,3122,Clarksville,TN
2010,89,3288,3313,Norfolk,VA
2010,89,3290,3238,Itta Bena,MS
2010,89,3291,3346,Emmitsburg,MD
2010,89,3292,3317,Murfreesboro,TN
2010,89,3295,3147,Shreveport,LA
2010,89,3299,3164,Greensboro,NC
2010,89,3300,3366,Savannah,GA
2010,89,3304,3160,Boulder,CO
2010,89,3305,3308,Las Cruces,NM
2010,89,3307,3395,Albuquerque,NM
2010,89,3312,3430,Newark,NJ
2010,89,3315,3223,Houston,TX
2010,89,3320,3232,Cedar Falls,IA
2010,89,3323,3393,Syracuse,NY
2010,89,3324,3442,Macomb,IL
2010,89,3325,3123,Athens,OH
2010,89,3328,3403,Lubbock,TX
2010,89,3331,3355,Tulsa,OK
2010,89,3332,3425,Los Angeles,CA
2010,89,3337,3360,San Diego,CA
2010,89,3339,3365,Portland,OR
2010,89,3340,3186,Portland,OR
2010,89,3343,3463,Princeton,NJ
2010,89,3349,3409,Houston,TX
2010,89,3352,3383,Moon Township,PA
2010,89,3356,3455,Carbondale,IL
2010,89,3357,3447,Staten Island,NY
2010,89,3359,3422,Birmingham,AL
2010,89,3361,3161,San Diego,CA
2010,89,3364,3169,Santa Barbara,CA
2010,89,3367,3316,Spartanburg,SC
2010,89,3368,3311,Hammond,LA
2010,89,3371,3437,Villanova,PA
2010,89,3372,3270,Nacogdoches,TX
2010,89,3374,3222,Houston,TX
2010,89,3375,3407,Troy,AL
2010,89,3378,3153,Cincinnati,OH
2010,89,3379,3431,Hattiesburg,MS
2010,89,3380,3108,Baton Rouge,LA
2010,89,3382,3396,Philadelphia,PA
2010,89,3384,3254,Loretto,PA
2010,89,3385,3344,Queens,NY
2010,89,3386,3203,Philadelphia,PA
2010,89,3388,3258,Moraga,CA
2010,89,3390,3112,Stanford,CA
2010,89,3394,3358,Huntsville,TX
2010,89,3398,3184,Nashville,TN
2010,89,3399,3369,Cookeville,TN
2010,89,3404,3293,Martin,TN
2010,89,3405,3132,Toledo,OH
2010,89,3414,3168,Irvine,CA
2010,89,3415,3334,Stockton,CA
2010,89,3417,3333,Los Angeles,CA
2010,89,3419,3418,Monroe,LA
2010,89,3426,3402,Arlington,TX
2010,89,3452,3257,Morgantown,WV
2010,89,3453,3434,Green Bay,WI
2010,89,3457,3421,Rock Hill,SC
2010,89,3460,3464,Dayton,OH
2010,89,3461,3102,Laramie,WY
2010,89,3462,3173,Cincinnati,OH
2010,90,3120,3208,Auburn,AL
2010,90,3130,3274,Chestnut Hill,MA
2010,90,3145,3373,Buffalo,NY
2010,90,3155,3301,Clemson,SC
2010,90,3177,3266,Chicago,IL
2010,90,3180,3174,Philadelphia,PA
2010,90,3196,3279,Oxford,MS
2010,90,3210,3439,Atlanta,GA
2010,90,3228,3278,Minneapolis,MN
2010,90,3229,3133,East Peoria,IL
2010,90,3231,3326,Bloomington,IN
2010,90,3234,3345,Iowa City,IA
2010,90,3241,3406,Harrisonburg,VA
2010,90,3243,3235,Manhattan,KS
2010,90,3246,3280,Starkville,MS
2010,90,3261,3104,Tuscaloosa,AL
2010,90,3268,3255,Farmville,VA
2010,90,3276,3336,Ann Arbor,MI
2010,90,3310,3265,Niagara Falls,NY
2010,90,3318,3206,Boston,MA
2010,90,3321,3458,Madison,WI
2010,90,3329,3401,College Station,TX
2010,90,3330,3220,Norfolk,VA
2010,90,3351,3264,Lawrenceville,NJ
2010,90,3397,3376,Columbia,SC
2010,90,3400,3124,Austin,TX
2010,90,3408,3416,Orlando,FL
2010,90,3423,3456,Williamsburg,VA
2010,90,3433,3209,Richmond,VA
2010,90,3435,3116,Fayetteville,AR
2010,90,3436,3306,Burlington,VT
2010,90,3443,3309,Bowling Green,KY
2010,90,3448,3438,Winston-Salem,NC
2010,91,3111,3202,Greenville,SC
2010,91,3115,3238,Pine Bluff,AR
2010,91,3144,3252,Buies Creek,NC
2010,91,3151,3422,Chattanooga,TN
2010,91,3164,3313,Norfolk,VA
2010,91,3189,3359,Birmingham,AL
2010,91,3190,3125,Johnson City,TN
2010,91,3195,3273,Macon,GA
2010,91,3197,3354,Tallahassee,FL
2010,91,3199,3314,Chapel Hill,NC
2010,91,3214,3271,Princess Anne,MD
2010,91,3224,3175,Dover,DE
2010,91,3233,3193,New Rochelle,NY
2010,91,3251,3347,Radford,VA
2010,91,3290,3212,Itta Bena,MS
2010,91,3299,3288,Greensboro,NC
2010,91,3323,3353,Piscataway,NJ
2010,91,3324,3237,Indianapolis,IN
2010,91,3331,3295,Tulsa,OK
2010,91,3341,3106,Montgomery,AL
2010,91,3342,3157,Presbyterian,SC
2010,91,3355,3147,Shreveport,LA
2010,91,3367,3239,Spartanburg,SC
2010,91,3389,3259,Baltimore,MD
2010,91,3391,3244,Kennesaw,GA
2010,91,3411,3105,Normal,AL
2010,91,3442,3236,Macomb,IL
2010,91,3457,3149,Rock Hill,SC
2010,92,3132,3296,Bowling Green,OH
2010,92,3153,3257,Louisville,KY
2010,92,3163,3452,Hartford,CT
2010,92,3167,3333,Bakersfield,CA
2010,92,3172,3459,Spartanburg,SC
2010,92,3182,3387,St. Louis,MO
2010,92,3188,3369,Cape Girardeau,MO
2010,92,3207,3385,Washington,DC
2010,92,3216,3420,West Hartford,CT
2010,92,3378,3437,Tampa,FL
2010,92,3382,3269,Amherst,MA
2010,92,3393,3338,Pittsburgh,PA
2010,92,3396,3386,Philadelphia,PA
2010,92,3424,3461,Las Vegas,NV
2010,93,3114,3117,Little Rock,AR
2010,93,3124,3243,Manhattan,KS
2010,93,3131,3127,Boston,MA
2010,93,3146,3249,Conway,AR
2010,93,3173,3150,Dayton,OH
2010,93,3185,3138,Buffalo,NY
2010,93,3186,3370,Cheney,WA
2010,93,3194,3317,Denton,TX
2010,93,3198,3418,Lafayette,LA
2010,93,3204,3441,Statesboro,GA
2010,93,3225,3305,Moscow,ID
2010,93,3235,3403,Ames,IA
2010,93,3245,3405,Kent,OH
2010,93,3256,3129,Ruston,LA
2010,93,3275,3123,Oxford,OH
2010,93,3292,3407,Murfreesboro,TN
2010,93,3294,3176,Denver,CO
2010,93,3304,3329,Lincoln,NE
2010,93,3306,3392,Durham,NH
2010,93,3308,3363,San Jose,CA
2010,93,3309,3375,New Orleans,LA
2010,93,3310,3145,Niagara Falls,NY
2010,93,3322,3270,Lake Charles,LA
2010,93,3344,3177,Providence,RI
2010,93,3350,3200,Richmond,VA
2010,93,3361,3102,USAF Academy,CO
